end station id,end station name,end station latitude,end station longitude,end duration mean,end duration sum,end duration count,end year,end type
393,E 5 St & Avenue C,40.72299208,-73.97995466,1299.606426,1618010,1245,2020,subs
394,E 9 St & Avenue C,40.72521311,-73.97768752,1086.294895,1808681,1665,2020,subs
396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,1129.324675,434790,385,2020,subs
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,1226.758303,664903,542,2020,subs
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,1404.796602,2810998,2001,2020,subs
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1152.065537,1019578,885,2020,subs
400,Pitt St & Stanton St,40.71926081,-73.98178024,1019.026814,646063,634,2020,subs
401,Allen St & Rivington St,40.72019576,-73.98997825,1173.554061,2442166,2081,2020,subs
402,Broadway & E 22 St,40.7403432,-73.98955109,1022.931336,3858497,3772,2020,subs
403,E 2 St & 2 Ave,40.72502876,-73.99069656,978.3712274,1945002,1988,2020,subs
405,Washington St & Gansevoort St,40.739323,-74.008119,1365.024643,2769635,2029,2020,subs
406,Hicks St & Montague St,40.69512845,-73.99595065,1254.858089,1326385,1057,2020,subs
408,Market St & Cherry St,40.71076228,-73.99400398,1328.87271,1378041,1037,2020,subs
410,Suffolk St & Stanton St,40.72066442,-73.98517977,1007.273882,1982315,1968,2020,subs
411,E 6 St & Avenue D,40.72228087,-73.97668709,928.3283364,2538978,2735,2020,subs
412,Forsyth St & Canal St,40.7158155,-73.99422366,1283.897577,3497337,2724,2020,subs
415,Pearl St & Hanover Square,40.7047177,-74.00926027,1240.209285,1629635,1314,2020,subs
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1142.173299,889753,779,2020,subs
417,Barclay St & Church St,40.71291224,-74.01020234,1080.752336,925124,856,2020,subs
418,Front St & Gold St,40.70224,-73.982578,2345.07395,1395319,595,2020,subs
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,1116.812968,447842,401,2020,subs
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1074.292994,505992,471,2020,subs
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,980.2580645,273492,279,2020,subs
422,W 59 St & 10 Ave,40.770513,-73.988038,1033.758939,2688807,2601,2020,subs
423,W 54 St & 9 Ave,40.76584941,-73.98690506,1169.226974,2132670,1824,2020,subs
426,West St & Chambers St,40.71754834,-74.01322069,1498.77286,9211458,6146,2020,subs
427,Bus Slip & State St,40.701907,-74.013942,1656.733285,2279665,1376,2020,subs
432,E 7 St & Avenue A,40.72621788,-73.98379855,1004.700071,2817179,2804,2020,subs
434,9 Ave & W 18 St,40.74317449,-74.00366443,1214.779491,1575569,1297,2020,subs
435,W 21 St & 6 Ave,40.74173969,-73.99415556,806.0915017,3462163,4295,2020,subs
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,1347.747368,768216,570,2020,subs
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,1096.128107,573275,523,2020,subs
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1178.664257,2934874,2490,2020,subs
439,E 4 St & 2 Ave,40.7262807,-73.98978041,1053.651529,2343321,2224,2020,subs
440,E 45 St & 3 Ave,40.75255434,-73.97282625,1069.973799,1470144,1374,2020,subs
442,W 27 St & 7 Ave,40.746647,-73.993915,1027.438605,2091865,2036,2020,subs
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,1094.57377,467383,427,2020,subs
445,E 10 St & Avenue A,40.72740794,-73.98142006,1209.582996,3585204,2964,2020,subs
445,E 10 St & Avenue A,40.728,-73.98,913,913,1,2020,subs
446,W 24 St & 7 Ave,40.74487634,-73.99529885,990.1668571,3465584,3500,2020,subs
447,8 Ave & W 52 St,40.76370739,-73.9851615,1060.174985,3568549,3366,2020,subs
448,W 37 St & 10 Ave,40.75660359,-73.9979009,1129.83935,3129655,2770,2020,subs
450,W 49 St & 8 Ave,40.76227205,-73.98788205,1105.556,2487501,2250,2020,subs
453,W 22 St & 8 Ave,40.74475148,-73.99915362,1006.178624,2748880,2732,2020,subs
453,W 22 St & 8 Ave,40.746,-73.998,176,176,1,2020,subs
454,E 51 St & 1 Ave,40.75455731,-73.96592976,1151.084873,1993679,1732,2020,subs
455,1 Ave & E 44 St,40.75001986,-73.96905301,1159.443483,2277147,1964,2020,subs
456,E 53 St & Madison Ave,40.7597108,-73.97402311,1334.367925,1131544,848,2020,subs
458,11 Ave & W 27 St,40.751396,-74.005226,1224.974702,2469549,2016,2020,subs
459,W 20 St & 11 Ave,40.746745,-74.007756,1577.35648,3907112,2477,2020,subs
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,1332.373684,3544114,2660,2020,subs
461,E 20 St & 2 Ave,40.73587678,-73.98205027,1021.319584,2946507,2885,2020,subs
462,W 22 St & 10 Ave,40.74691959,-74.00451887,1155.886605,3598275,3113,2020,subs
464,E 56 St & 3 Ave,40.75934501,-73.96759673,964.1169429,1047031,1086,2020,subs
465,Broadway & W 41 St,40.75513557,-73.98658032,1066.615816,1712985,1606,2020,subs
466,W 25 St & 6 Ave,40.74395411,-73.99144871,982.1944444,1732591,1764,2020,subs
467,Dean St & 4 Ave,40.68312489,-73.97895137,1110.209091,976984,880,2020,subs
468,Broadway & W 56 St,40.7652654,-73.98192338,1294.439835,4711761,3640,2020,subs
469,Broadway & W 53 St,40.76344058,-73.98268129,935.4890235,1235781,1321,2020,subs
470,W 20 St & 8 Ave,40.74345335,-74.00004031,997.0748936,2343126,2350,2020,subs
471,Grand St & Havemeyer St,40.71286844,-73.95698119,1102.678782,1122527,1018,2020,subs
472,E 32 St & Park Ave,40.7457121,-73.98194829,937.782403,1982472,2114,2020,subs
473,Rivington St & Chrystie St,40.72110063,-73.9919254,1148.032765,1681868,1465,2020,subs
474,5 Ave & E 29 St,40.7451677,-73.98683077,1085.846465,2149976,1980,2020,subs
476,E 31 St & 3 Ave,40.74394314,-73.97966069,989.7815873,3117812,3150,2020,subs
477,W 41 St & 8 Ave,40.755,-73.989,869,869,1,2020,subs
477,W 41 St & 8 Ave,40.75640548,-73.9900262,1013.529238,2062532,2035,2020,subs
478,11 Ave & W 41 St,40.76030096,-73.99884222,1167.952424,3854243,3300,2020,subs
479,9 Ave & W 45 St,40.76019252,-73.9912551,1081.223546,2993908,2769,2020,subs
480,W 53 St & 10 Ave,40.76669671,-73.99061728,1040.615851,2402782,2309,2020,subs
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1190.88218,1617218,1358,2020,subs
482,W 15 St & 7 Ave,40.73935542,-73.99931783,951.3263257,3031877,3187,2020,subs
483,E 12 St & 3 Ave,40.73223272,-73.98889957,921.2915789,1750454,1900,2020,subs
484,W 44 St & 5 Ave,40.75500254,-73.98014437,1015.616822,869368,856,2020,subs
485,W 37 St & 5 Ave,40.75038009,-73.98338988,976.6899642,1089986,1116,2020,subs
486,Broadway & W 29 St,40.7462009,-73.98855723,1040.066032,1638104,1575,2020,subs
487,E 20 St & FDR Drive,40.73314259,-73.97573881,1124.223338,2350751,2091,2020,subs
489,10 Ave & W 28 St,40.75066386,-74.00176802,944.5370892,2011864,2130,2020,subs
490,8 Ave & W 33 St,40.751551,-73.993934,1240.143957,3221894,2598,2020,subs
491,E 24 St & Park Ave S,40.74096374,-73.98602213,1038.61697,2166555,2086,2020,subs
492,W 33 St & 7 Ave,40.75019995,-73.99093085,992.0871608,1900839,1916,2020,subs
493,W 45 St & 6 Ave,40.7568001,-73.98291153,1004.124382,1219007,1214,2020,subs
494,W 26 St & 8 Ave,40.74734825,-73.99723551,1489.409433,3757780,2523,2020,subs
495,W 47 St & 10 Ave,40.76269882,-73.99301222,1037.713946,3058143,2947,2020,subs
496,E 16 St & 5 Ave,40.73726186,-73.99238967,1001.454334,1721500,1719,2020,subs
497,E 17 St & Broadway,40.73704984,-73.99009296,1017.315469,4840387,4758,2020,subs
499,Broadway & W 60 St,40.76915505,-73.98191841,1277.482752,6777046,5305,2020,subs
500,Broadway & W 51 St,40.76228826,-73.98336183,1089.707366,1079900,991,2020,subs
501,FDR Drive & E 35 St,40.744219,-73.97121214,1350.185045,5362935,3972,2020,subs
502,Henry St & Grand St,40.714211,-73.981095,1033.770264,2384908,2307,2020,subs
503,E 20 St & Park Ave,40.73827428,-73.98751968,1090.71268,1746231,1601,2020,subs
504,1 Ave & E 16 St [temporarily removed],40.73221853,-73.98165557,921.593007,3294695,3575,2020,subs
505,6 Ave & W 33 St,40.74901271,-73.98848395,958.6845853,2692945,2809,2020,subs
507,E 25 St & 2 Ave,40.73912601,-73.97973776,1044.289964,3756311,3597,2020,subs
508,W 46 St & 11 Ave,40.76341379,-73.99667444,1293.858685,2636884,2038,2020,subs
509,9 Ave & W 22 St,40.7454973,-74.00197139,965.4069671,3491877,3617,2020,subs
513,W 56 St & 10 Ave,40.768254,-73.988639,1425.442308,2446059,1716,2020,subs
514,12 Ave & W 40 St,40.76087502,-74.00277668,1628.91318,10356630,6358,2020,subs
514,12 Ave & W 40 St,40.761,-74.004,1541,1541,1,2020,subs
515,W 43 St & 10 Ave,40.76009437,-73.99461843,1064.415506,2979299,2799,2020,subs
516,E 47 St & 1 Ave,40.75206862,-73.96784384,1289.283422,1446576,1122,2020,subs
517,Pershing Square South,40.751581,-73.97791,940.7171838,788321,838,2020,subs
518,E 39 St & 2 Ave,40.74780373,-73.9734419,1052.183761,3200743,3042,2020,subs
519,Pershing Square North,40.751873,-73.977706,1034.959799,2265527,2189,2020,subs
520,W 52 St & 5 Ave,40.75992262,-73.97648516,905.0047923,566533,626,2020,subs
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,1146.505908,1067397,931,2020,subs
523,W 38 St & 8 Ave,40.75466591,-73.99138152,1036.814004,2842944,2742,2020,subs
525,W 34 St & 11 Ave,40.75594159,-74.0021163,1355.123438,1734558,1280,2020,subs
526,E 33 St & 5 Ave,40.74765947,-73.98490707,1031.928129,1665532,1614,2020,subs
528,2 Ave & E 31 St,40.74290902,-73.97706058,1046.531417,3714140,3549,2020,subs
529,W 42 St & 8 Ave,40.7575699,-73.99098507,1135.721418,1569567,1382,2020,subs
530,11 Ave & W 59 St,40.77149671,-73.99046034,1143.270378,1725195,1509,2020,subs
531,Forsyth St & Broome St,40.71893904,-73.99266288,1306.438946,2032819,1556,2020,subs
532,S 5 Pl & S 5 St,40.710451,-73.960876,1369.233356,5943842,4341,2020,subs
533,Broadway & W 38 St,40.75299641,-73.98721619,1123.138163,1333165,1187,2020,subs
534,Water - Whitehall Plaza,40.70255065,-74.0127234,1506.442328,1423588,945,2020,subs
536,1 Ave & E 30 St,40.74144387,-73.97536082,881.228088,2604029,2955,2020,subs
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,1074.522815,1954557,1819,2020,subs
540,Lexington Ave & E 29 St [temporarily removed],40.74311555,-73.98215353,1029.113971,559838,544,2020,subs
545,E 23 St & 1 Ave,40.736502,-73.97809472,1112.210185,3254327,2926,2020,subs
546,E 30 St & Park Ave S,40.74444921,-73.98303529,1193.555855,2211659,1853,2020,subs
2000,Front St & Washington St,40.70255088,-73.98940236,1484.2,2300510,1550,2020,subs
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,1424.10736,2109103,1481,2020,subs
2003,1 Ave & E 18 St [temporarily removed],40.73381219,-73.98054421,973.3609799,3297747,3388,2020,subs
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,885.5833333,31881,36,2020,subs
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,1352.796345,6144401,4542,2020,subs
2008,Little West St & 1 Pl,40.70569254,-74.01677685,1475.188756,6533611,4429,2020,subs
2009,Catherine St & Monroe St,40.71117444,-73.99682619,1132.595538,1167706,1031,2020,subs
2010,Grand St & Greene St,40.72170005,-74.00238141,1232.804469,1324032,1074,2020,subs
2012,E 27 St & 1 Ave,40.739445,-73.976806,957.2356172,3311078,3459,2020,subs
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1115.563815,1590794,1426,2020,subs
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,1088.727924,1824708,1676,2020,subs
2022,E 60 St & York Ave,40.758,-73.959,721,721,1,2020,subs
2022,E 60 St & York Ave,40.759107,-73.959223,1398.926606,1372347,981,2020,subs
3016,Kent Ave & N 7 St,40.72036775,-73.96165073,1277.629962,4699123,3678,2020,subs
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,2114.736301,1235006,584,2020,subs
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,2301.448873,1327936,577,2020,subs
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,1539.040094,652553,424,2020,subs
3044,Albany Ave & Fulton St,40.6800105,-73.938475,1163.331126,351326,302,2020,subs
3046,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,1304.461538,254370,195,2020,subs
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,1380.915641,785741,569,2020,subs
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,1139.858726,411489,361,2020,subs
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,1086.996604,640241,589,2020,subs
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,4452.237395,2119265,476,2020,subs
3052,Lewis Ave & Madison St,40.686312,-73.935775,1336.879371,764695,572,2020,subs
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,3578.790665,2530205,707,2020,subs
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,1219.226415,452333,371,2020,subs
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,1295.650974,798121,616,2020,subs
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,988.6387521,602081,609,2020,subs
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,1767.291592,987916,559,2020,subs
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,1415.524752,428904,303,2020,subs
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,1164.550336,347036,298,2020,subs
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,1484.270463,834160,562,2020,subs
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,1141.15331,327511,287,2020,subs
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,1782.306733,714705,401,2020,subs
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,1082.646875,346447,320,2020,subs
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,1201.827586,348530,290,2020,subs
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,938.3954082,367851,392,2020,subs
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,1144.015823,361509,316,2020,subs
3067,Broadway & Whipple St,40.7016657,-73.9437303,1176.699291,829573,705,2020,subs
3068,Humboldt St & Varet St,40.7031724,-73.940636,931.4272727,307371,330,2020,subs
3069,Lorimer St & Broadway,40.70411791,-73.94818595,971.7819905,205046,211,2020,subs
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,1055.77381,532110,504,2020,subs
3071,Boerum St & Broadway,40.70538077,-73.94976519,1476.288981,710095,481,2020,subs
3072,Leonard St & Boerum St,40.70583339,-73.94644578,1122.488688,496140,442,2020,subs
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1182.725758,780599,660,2020,subs
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,1066.446701,210090,197,2020,subs
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2385.250667,1788938,750,2020,subs
3077,Stagg St & Union Ave,40.70877084,-73.95095259,1199.967826,1379963,1150,2020,subs
3078,Broadway & Roebling St,40.70924826,-73.96063149,901.700565,638404,708,2020,subs
3080,S 4 St & Rodney St,40.70934,-73.95608,967.601227,788595,815,2020,subs
3081,Graham Ave & Grand St,40.711863,-73.944024,1234.084536,1197062,970,2020,subs
3082,Hope St & Union Ave,40.71167351,-73.95141312,1181.121657,1368920,1159,2020,subs
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,1144.47449,672951,588,2020,subs
3085,Roebling St & N 4 St,40.71469,-73.95739,1154.897523,1025549,888,2020,subs
3086,Graham Ave & Conselyea St,40.715143,-73.944507,1145.738901,1083869,946,2020,subs
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1089.679503,877192,805,2020,subs
3088,Union Ave & Jackson St,40.7160751,-73.952029,1054.315126,501854,476,2020,subs
3092,Berry St & N 8 St,40.7190095,-73.95852515,1230.417485,1252565,1018,2020,subs
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,1046.170063,1334913,1276,2020,subs
3094,Graham Ave & Withers St,40.7169811,-73.94485918,987.7464789,490910,497,2020,subs
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,925.2536765,251669,272,2020,subs
3096,Union Ave & N 12 St,40.71924,-73.95242,1146.867934,2231805,1946,2020,subs
3100,Nassau Ave & Newell St,40.72481256,-73.94752622,1055.477825,737779,699,2020,subs
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,1643.45098,1843952,1122,2020,subs
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,1090.360255,1026029,941,2020,subs
3105,N 15 St & Wythe Ave,40.724055,-73.955736,1366.961538,390951,286,2020,subs
3106,Driggs Ave & N Henry St,40.72325,-73.94308,1089.594223,792135,727,2020,subs
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1345.624904,1750658,1301,2020,subs
3108,Nassau Ave & Russell St,40.72557,-73.94434,997.2188184,911458,914,2020,subs
3109,Banker St & Meserole Ave,40.72606,-73.95621,1084.410211,615945,568,2020,subs
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,906.2322581,842796,930,2020,subs
3112,Milton St & Franklin St,40.72906,-73.95779,1296.978171,2198378,1695,2020,subs
3113,Greenpoint Ave & Manhattan Ave [temporarily removed],40.73026,-73.95394,1213.225941,579922,478,2020,subs
3115,India St & Manhattan Ave,40.73232194,-73.9550858,1206.154851,1292998,1072,2020,subs
3116,Huron St & Franklin St,40.73266,-73.95826,1331.795169,1378408,1035,2020,subs
3117,Franklin St & Dupont St,40.73564,-73.95866,1379.999122,1571819,1139,2020,subs
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,1285.330715,1636226,1273,2020,subs
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1266.572816,913199,721,2020,subs
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1059.014388,294406,278,2020,subs
3122,48 Ave & 5 St,40.74436329,-73.95587325,1370.420408,671506,490,2020,subs
3123,31 St & Thomson Ave,40.74469738,-73.93540375,1546.626068,723821,468,2020,subs
3124,46 Ave & 5 St,40.74731,-73.95451,1243.770156,1758691,1414,2020,subs
3125,45 Rd & 11 St,40.74708586,-73.94977234,1129.740645,875549,775,2020,subs
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,1146.99696,1132086,987,2020,subs
3127,9 St & 44 Rd,40.74966,-73.9521,1390.571749,620195,446,2020,subs
3128,21 St & 43 Ave,40.75052534,-73.94594845,865.941704,193105,223,2020,subs
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1256.356987,4019086,3199,2020,subs
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,1056.617857,295853,280,2020,subs
3131,E 68 St & 3 Ave,40.7671284,-73.96224618,959.472093,825146,860,2020,subs
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,1062.134434,900690,848,2020,subs
3134,3 Ave & E 62 St,40.76312584,-73.96526895,1092.738952,1063235,973,2020,subs
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,1030.434955,1037648,1007,2020,subs
3136,5 Ave & E 63 St,40.766368,-73.971518,1605.48425,2599279,1619,2020,subs
3137,5 Ave & E 73 St,40.77282817,-73.96685276,1388.437723,5830050,4199,2020,subs
3139,E 72 St & Park Ave,40.77118288,-73.96409422,1130.517387,1072861,949,2020,subs
3140,1 Ave & E 78 St,40.77140426,-73.9535166,1153.717462,3891489,3373,2020,subs
3141,1 Ave & E 68 St,40.76500525,-73.95818491,1019.226486,7357796,7219,2020,subs
3142,1 Ave & E 62 St,40.7612274,-73.96094022,1145.742537,3684708,3216,2020,subs
3143,5 Ave & E 78 St,40.77632142,-73.96427393,1188.228064,3209404,2701,2020,subs
3144,E 81 St & Park Ave,40.77677702,-73.9590097,922.5315789,525843,570,2020,subs
3145,E 84 St & Park Ave,40.77862688,-73.95772073,1458.237581,1350328,926,2020,subs
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,1020.85525,1001459,981,2020,subs
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,1055.976863,2692741,2550,2020,subs
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,1330.92126,2873459,2159,2020,subs
3150,E 85 St & York Ave,40.77536905,-73.94803392,1043.166118,1268490,1216,2020,subs
3151,E 81 St & York Ave,40.7728384,-73.94989233,1054.859639,1751067,1660,2020,subs
3152,3 Ave & E 71 St,40.76873687,-73.96119945,1058.195755,897350,848,2020,subs
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,852.2213562,1093400,1283,2020,subs
3156,E 72 St & York Ave,40.76663814,-73.95348296,1010.713771,2803720,2774,2020,subs
3157,East End Ave & E 86 St,40.77518615,-73.94446054,1331.841413,1620851,1217,2020,subs
3158,W 63 St & Broadway,40.77163851,-73.98261428,1233.408798,2102962,1705,2020,subs
3159,W 67 St & Broadway,40.77492513,-73.98266566,1202.202166,1332040,1108,2020,subs
3159,W 67 St & Broadway,40.776,-73.983,1135,1135,1,2020,subs
3160,Central Park West & W 76 St,40.77896784,-73.97374737,1178.85803,2848121,2416,2020,subs
3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,1154.785661,1546258,1339,2020,subs
3163,Central Park West & W 68 St,40.7734066,-73.97782542,1292.639135,4961149,3838,2020,subs
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,1128.106878,3493747,3097,2020,subs
3165,Central Park West & W 72 St,40.77579377,-73.97620574,1340.922589,5283235,3940,2020,subs
3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,1573.645624,4063153,2582,2020,subs
3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,1087.600335,3246487,2985,2020,subs
3168,Central Park West & W 85 St,40.78472675,-73.96961715,1218.710751,4432451,3637,2020,subs
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,1743.303679,2606239,1495,2020,subs
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,1070.399174,1555290,1453,2020,subs
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1143.03127,1827707,1599,2020,subs
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,1029.648133,1240726,1205,2020,subs
3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,1558.681634,3471184,2227,2020,subs
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1148.115765,2439746,2125,2020,subs
3177,W 84 St & Broadway,40.7867947,-73.977112,1163.245399,1327263,1141,2020,subs
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,1996.442649,2471596,1238,2020,subs
3178,Riverside Dr & W 78 St,40.785,-73.983,3524.5,7049,2,2020,subs
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,1063.858173,442565,416,2020,subs
3195,Sip Ave,40.7308971,-74.06391263,22978,22978,1,2020,subs
3198,Heights Elevator,40.74871595,-74.0404433,3537,3537,1,2020,subs
3199,Newport Pkwy,40.7287448,-74.0321082,8950.666667,26852,3,2020,subs
3221,47 Ave & 31 St,40.743,-73.93561,2042.117914,900574,441,2020,subs
3226,W 82 St & Central Park West,40.78275,-73.97137,1129.934007,1900549,1682,2020,subs
3231,E 67 St & Park Ave,40.7678008,-73.96592081,1055.285164,547693,519,2020,subs
3232,Bond St & Fulton St,40.68962189,-73.98304269,766.0169405,1492201,1948,2020,subs
3233,E 48 St & 5 Ave,40.75724568,-73.97805914,988.4599807,1025033,1037,2020,subs
3235,E 41 St & Madison Ave,40.75216528,-73.97992194,861.5241026,839986,975,2020,subs
3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,1280.772797,2514157,1963,2020,subs
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,1262.118557,489702,388,2020,subs
3242,Schermerhorn St & Court St,40.69102926,-73.99183363,1260.412678,974299,773,2020,subs
3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,1335.026797,1096057,821,2020,subs
3244,University Pl & E 8 St,40.73143724,-73.99490342,1041.699512,2346949,2253,2020,subs
3245,NYCBS DEPOT - DELANCEY,40.71644423,-73.98233056,173084,173084,1,2020,subs
3246,Montague St & Clinton St,40.69428114,-73.99230033,1115.144266,904382,811,2020,subs
3249,Verona Pl & Fulton St,40.68035608,-73.9476791,1237.854839,460482,372,2020,subs
3255,8 Ave & W 31 St,40.75058535,-73.99468482,891.2276265,1832364,2056,2020,subs
3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,1507.699168,7607850,5046,2020,subs
3259,9 Ave & W 28 St,40.74937024,-73.99923384,1074.523852,2410157,2243,2020,subs
3260,Mercer St & Bleecker St,40.72706363,-73.99662137,1190.357227,2009323,1688,2020,subs
3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,949.1394359,1783433,1879,2020,subs
3273,Manila & 1st,40.72165072,-74.04288411,11497.5,22995,2,2020,subs
3277,Communipaw & Berry Lane,40.71435837,-74.06661093,9979,9979,1,2020,subs
3282,5 Ave & E 88 St,40.78307,-73.95939,1505.495216,5192453,3449,2020,subs
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,1280.094881,1875339,1465,2020,subs
3284,E 88 St & Park Ave,40.7814107,-73.95595908,1258.875149,1058714,841,2020,subs
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,1167.44176,1353065,1159,2020,subs
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,1057.923077,1499077,1417,2020,subs
3287,W 87 St & West End Ave,40.789622,-73.97757,1277.648036,1691606,1324,2020,subs
3288,E 88 St & 1 Ave,40.778301,-73.9488134,1112.600209,2131742,1916,2020,subs
3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,1225.677387,1219549,995,2020,subs
3290,E 89 St & York Ave,40.7779453,-73.946041,1286.664671,1504111,1169,2020,subs
3292,5 Ave & E 93 St,40.7857851,-73.957481,1481.681818,1955820,1320,2020,subs
3293,W 92 St & Broadway,40.7921,-73.9739,1160.788971,1094624,943,2020,subs
3294,E 91 St & Park Ave,40.7835016,-73.955327,1317.613368,1005339,763,2020,subs
3295,Central Park W & W 96 St,40.79127,-73.964839,1435.877461,3573899,2489,2020,subs
3296,E 93 St & 2 Ave,40.78245418,-73.94891962,986.6983607,902829,915,2020,subs
3297,6 St & 7 Ave,40.6686627,-73.97988067,923.1364162,798513,865,2020,subs
3298,Warren St & Court St,40.686371,-73.99383324,1352.093525,563823,417,2020,subs
3299,E 98 St & Park Ave,40.78813,-73.95206,875.3052464,550567,629,2020,subs
3300,Prospect Park West & 8 St,40.66514682,-73.97637606,1579.519332,1797493,1138,2020,subs
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,1200.39084,2699679,2249,2020,subs
3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,1356.876543,439628,324,2020,subs
3303,Butler St & Court St,40.6849894,-73.99440329,1249.062645,538346,431,2020,subs
3304,6 Ave & 9 St,40.668127,-73.98377641,1198.467153,492570,411,2020,subs
3305,E 91 St & 2 Ave,40.7811223,-73.94965589,1185.426978,2232159,1883,2020,subs
3306,10 St & 7 Ave,40.6662078,-73.98199886,1182.292929,585235,495,2020,subs
3307,West End Ave & W 94 St,40.7941654,-73.974124,1464.098202,2117086,1446,2020,subs
