start station id,start station name,start station latitude,start station longitude,start duration mean,start duration sum,start duration count,start year,start type
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,1186.300857,1108005,934,2020,subs
161,LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231,2678.004401,3042213,1136,2020,subs
164,E 47 St & 2 Ave,40.75323098,-73.97032517,1009.015982,1325847,1314,2020,subs
167,E 39 St & 3 Ave,40.7489006,-73.97604882,1019.899606,2072436,2032,2020,subs
168,W 18 St & 6 Ave,40.73971301,-73.99456405,1134.447775,1249027,1101,2020,subs
173,Broadway & W 49 St,40.76068327,-73.98452729,976.2695652,2020878,2070,2020,subs
174,E 25 St & 1 Ave,40.7381765,-73.97738662,977.3784267,1640041,1678,2020,subs
195,Liberty St & Broadway,40.70905623,-74.01043382,1211.830247,1963165,1620,2020,subs
212,W 16 St & The High Line,40.74334935,-74.00681753,1119.669636,1508195,1347,2020,subs
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1316.308943,971436,738,2020,subs
217,Old Fulton St,40.70277159,-73.99383605,1506.863295,3813871,2531,2020,subs
223,W 13 St & 7 Ave,40.73781509,-73.99994661,921.9109589,1615188,1752,2020,subs
224,Spruce St & Nassau St,40.71146364,-74.00552427,1311.194667,1966792,1500,2020,subs
228,E 48 St & 3 Ave,40.7546011,-73.97187886,1038.495248,983455,947,2020,subs
229,Great Jones St,40.72743423,-73.99379025,1022.266462,1661183,1625,2020,subs
236,St Marks Pl & 2 Ave,40.728,-73.986,643,643,1,2020,subs
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1158.09398,2674039,2309,2020,subs
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1220.862239,3456261,2831,2020,subs
238,Bank St & Washington St,40.7361967,-74.00859207,1217.074327,2669044,2193,2020,subs
239,Willoughby St & Fleet St,40.69196566,-73.9813018,1081.897304,842798,779,2020,subs
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1129.07907,1456512,1290,2020,subs
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,1365.985714,573714,420,2020,subs
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1082.181507,631994,584,2020,subs
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,1078.007225,745981,692,2020,subs
247,Perry St & Bleecker St,40.73535398,-74.00483091,1196.951375,2436993,2036,2020,subs
248,Laight St & Hudson St,40.72185379,-74.00771779,1174.586354,550881,469,2020,subs
249,Harrison St & Hudson St,40.71870987,-74.0090009,1201.533191,561116,467,2020,subs
250,Lafayette St & Jersey St,40.72456089,-73.99565293,1088.980847,1876314,1723,2020,subs
251,Mott St & Prince St,40.72317958,-73.99480012,1114.828911,2814943,2525,2020,subs
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1193.037641,1901702,1594,2020,subs
254,W 11 St & 6 Ave,40.73532427,-73.99800419,972.0182019,1762269,1813,2020,subs
257,Lispenard St & Broadway,40.71939226,-74.00247214,1962.116114,2484039,1266,2020,subs
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1119.354983,999584,893,2020,subs
259,South St & Whitehall St,40.70122128,-74.01234218,1636.961538,3532563,2158,2020,subs
260,Broad St & Bridge St,40.70365182,-74.01167797,1544.885217,888309,575,2020,subs
261,Johnson St & Gold St,40.69474881,-73.98362464,1234.38859,1146747,929,2020,subs
262,Washington Park,40.6917823,-73.9737299,1051.414773,925245,880,2020,subs
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1246.548387,1429791,1147,2020,subs
265,Stanton St & Chrystie St,40.72229346,-73.99147535,1207.217122,2340794,1939,2020,subs
267,Broadway & W 36 St,40.75097711,-73.98765428,1016.642981,1173206,1154,2020,subs
268,Howard St & Centre St,40.71910537,-73.99973337,1052.206107,1240551,1179,2020,subs
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1178.684058,813292,690,2020,subs
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1117.632546,1277454,1143,2020,subs
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,1088.17623,531030,488,2020,subs
276,Duane St & Greenwich St,40.71748752,-74.0104554,1197.730228,1105505,923,2020,subs
278,Concord St & Bridge St,40.69766564,-73.98476437,1447.32381,911814,630,2020,subs
280,E 10 St & 5 Ave,40.73331967,-73.99510132,1212.945245,2104460,1735,2020,subs
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,1335.902377,4721079,3534,2020,subs
282,Kent Ave & S 11 St,40.70764494,-73.96841526,1533.914381,2293202,1495,2020,subs
284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,1103.417597,3260599,2955,2020,subs
285,Broadway & E 14 St,40.73454567,-73.99074142,1038.078523,3992450,3846,2020,subs
289,Monroe St & Classon Ave,40.6845683,-73.95881081,1138.216339,752361,661,2020,subs
291,Madison St & Montgomery St,40.713126,-73.984844,1062.009709,1422031,1339,2020,subs
293,Lafayette St & E 8 St,40.73020661,-73.99102628,975.0040546,2645186,2713,2020,subs
295,Pike St & E Broadway,40.71406667,-73.99293911,991.0115883,1453814,1467,2020,subs
297,E 15 St & 3 Ave,40.734232,-73.986923,999.7288408,2492324,2493,2020,subs
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,1573.802558,1968827,1251,2020,subs
301,E 2 St & Avenue B,40.72217444,-73.98368779,1605.280992,3302063,2057,2020,subs
302,Avenue D & E 3 St,40.72082834,-73.97793172,1157.271595,1487094,1285,2020,subs
303,Mercer St & Spring St,40.72362738,-73.99949601,1754.4657,1815872,1035,2020,subs
304,Broadway & Battery Pl,40.70463334,-74.01361706,1495.359974,2338743,1564,2020,subs
305,E 58 St & 3 Ave,40.76095756,-73.96724467,1045.693755,2444832,2338,2020,subs
307,Canal St & Rutgers St,40.71427487,-73.98990025,1112.848061,2783233,2501,2020,subs
308,St James Pl & Oliver St,40.71307916,-73.99851193,955.7757313,882181,923,2020,subs
309,Murray St & West St,40.7149787,-74.013012,1170.542807,1326225,1133,2020,subs
310,State St & Smith St,40.68926942,-73.98912867,1111.262857,777884,700,2020,subs
311,Norfolk St & Broome St,40.7172274,-73.98802084,1057.021325,2775738,2626,2020,subs
312,Allen St & Stanton St,40.722055,-73.989111,1127.176978,2350164,2085,2020,subs
313,Washington Ave & Park Ave,40.69610226,-73.96751037,1160.759924,614042,529,2020,subs
315,South St & Gouverneur Ln,40.70355377,-74.00670227,1560.172429,3610239,2314,2020,subs
316,Fulton St & William St,40.70955958,-74.00653609,1169.823626,1426015,1219,2020,subs
317,E 6 St & Avenue B,40.72453734,-73.98185424,1076.554715,2420095,2248,2020,subs
319,Fulton St & Broadway,40.711066,-74.009447,1180.51947,1515787,1284,2020,subs
320,Leonard St & Church St,40.717571,-74.005549,1129.216606,1251172,1108,2020,subs
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1269.107353,862993,680,2020,subs
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,1571.876316,1791939,1140,2020,subs
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,932.7368889,1049329,1125,2020,subs
325,E 19 St & 3 Ave,40.73624527,-73.98473765,989.7617612,1641025,1658,2020,subs
326,E 11 St & 1 Ave,40.72953837,-73.98426726,1069.65037,2603529,2434,2020,subs
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,1460.910926,3329416,2279,2020,subs
328,Watts St & Greenwich St,40.72405549,-74.00965965,1166.827832,1802749,1545,2020,subs
330,Reade St & Broadway,40.71450451,-74.00562789,1048.374502,1052568,1004,2020,subs
331,Pike St & Monroe St,40.71173107,-73.99193043,1216.465938,1892821,1556,2020,subs
332,Cherry St,40.71219906,-73.97948148,1304.522139,3123026,2394,2020,subs
334,W 20 St & 7 Ave,40.74238787,-73.99726235,1015.985488,2240248,2205,2020,subs
335,Washington Pl & Broadway,40.72903917,-73.99404649,1046.647175,1056067,1009,2020,subs
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,1143.397185,2924810,2558,2020,subs
339,Avenue D & E 12 St,40.72580614,-73.97422494,1122.911765,992654,884,2020,subs
340,Madison St & Clinton St,40.71269042,-73.98776323,1629.452113,2313822,1420,2020,subs
341,Stanton St & Mangin St,40.71782143,-73.97628939,1131.199065,1210383,1070,2020,subs
342,Columbia St & Rivington St,40.71739973,-73.98016555,1157.361415,1373788,1187,2020,subs
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1399.267081,675846,483,2020,subs
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,1145.957447,700180,611,2020,subs
346,Bank St & Hudson St,40.73652889,-74.00618026,1149.296468,2473286,2152,2020,subs
347,Greenwich St & W Houston St,40.728846,-74.008591,1167.004899,1905719,1633,2020,subs
349,Rivington St & Ridge St,40.71850211,-73.98329859,1036.440963,1852120,1787,2020,subs
350,Clinton St & Grand St,40.71559509,-73.9870295,897.6141044,3182042,3545,2020,subs
351,Front St & Maiden Ln,40.70530954,-74.00612572,1446.226136,1272679,880,2020,subs
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,1158.898305,683750,590,2020,subs
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1087.807453,700548,644,2020,subs
355,Bayard St & Baxter St,40.71602118,-73.99974372,1158.98028,1821917,1572,2020,subs
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1134.229923,1031015,909,2020,subs
358,Christopher St & Greenwich St,40.73291553,-74.00711384,1144.719981,4938322,4314,2020,subs
359,E 47 St & Park Ave,40.75510267,-73.97498696,982.0279783,1088087,1108,2020,subs
360,William St & Pine St,40.70717936,-74.00887308,1295.831366,1536856,1186,2020,subs
361,Allen St & Hester St,40.71605866,-73.99190759,1062.834649,2288283,2153,2020,subs
362,Broadway & W 37 St,40.75172632,-73.98753523,1064.757433,680380,639,2020,subs
363,West Thames St,40.70834698,-74.01713445,1398.237113,4340128,3104,2020,subs
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1300.771875,832494,640,2020,subs
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1053.993457,966512,917,2020,subs
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,1055.003375,937898,889,2020,subs
368,Carmine St & 6 Ave,40.73038599,-74.00214988,1141.61567,4313024,3778,2020,subs
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,1097.390104,1907264,1738,2020,subs
372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,1090.148837,468764,430,2020,subs
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,1197.966361,783470,654,2020,subs
376,John St & William St,40.70862144,-74.00722156,1474.756522,1356776,920,2020,subs
377,6 Ave & Canal St,40.72243797,-74.00566443,1221.214286,1128402,924,2020,subs
379,W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916,824.3047035,403085,489,2020,subs
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,1197.434068,3641397,3041,2020,subs
383,Greenwich Ave & Charles St,40.735238,-74.000271,1340.8353,2613288,1949,2020,subs
385,E 55 St & 2 Ave,40.75797322,-73.96603308,1147.9853,2733353,2381,2020,subs
386,Centre St & Worth St,40.71494807,-74.00234482,1348.821317,1290822,957,2020,subs
387,Centre St & Chambers St,40.71273266,-74.0046073,1474.25,4257634,2888,2020,subs
388,W 26 St & 10 Ave,40.74971775,-74.00295035,1155.695222,1403014,1214,2020,subs
389,Broadway & Berry St,40.71044554,-73.96525063,1200.15939,1731830,1443,2020,subs
390,Duffield St & Willoughby St,40.69221589,-73.9842844,1135.223909,1196526,1054,2020,subs
391,Clark St & Henry St,40.69760127,-73.99344559,1158.229397,1363236,1177,2020,subs
392,Jay St & Tech Pl,40.695065,-73.987167,1313.172579,1369639,1043,2020,subs
393,E 5 St & Avenue C,40.72299208,-73.97995466,1064.262041,1303721,1225,2020,subs
394,E 9 St & Avenue C,40.72521311,-73.97768752,1256.886174,2109055,1678,2020,subs
396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,1023.128065,375488,367,2020,subs
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,1170.990619,624138,533,2020,subs
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,1436.161765,2929770,2040,2020,subs
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1011.368354,798981,790,2020,subs
400,Pitt St & Stanton St,40.71926081,-73.98178024,1039.749593,639446,615,2020,subs
401,Allen St & Rivington St,40.72019576,-73.98997825,1336.669452,2879186,2154,2020,subs
402,Broadway & E 22 St,40.7403432,-73.98955109,1018.055731,3872684,3804,2020,subs
403,E 2 St & 2 Ave,40.72502876,-73.99069656,993.9111593,1834760,1846,2020,subs
405,Washington St & Gansevoort St,40.739323,-74.008119,1230.463673,2438779,1982,2020,subs
406,Hicks St & Montague St,40.69512845,-73.99595065,1110.835185,1199702,1080,2020,subs
408,Market St & Cherry St,40.71076228,-73.99400398,1148.733598,1155626,1006,2020,subs
410,Suffolk St & Stanton St,40.72066442,-73.98517977,1131.11094,2202273,1947,2020,subs
411,E 6 St & Avenue D,40.72228087,-73.97668709,929.8474514,2535694,2727,2020,subs
412,Forsyth St & Canal St,40.7158155,-73.99422366,1397.707861,3947127,2824,2020,subs
415,Pearl St & Hanover Square,40.7047177,-74.00926027,1392.611111,1679489,1206,2020,subs
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1191.40621,920957,773,2020,subs
417,Barclay St & Church St,40.71291224,-74.01020234,1155.020809,999093,865,2020,subs
418,Front St & Gold St,40.70224,-73.982578,1219.03252,749705,615,2020,subs
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,1147.925729,432768,377,2020,subs
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1131.276458,523781,463,2020,subs
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,1056.478548,320113,303,2020,subs
422,W 59 St & 10 Ave,40.770513,-73.988038,1120.55408,2869739,2561,2020,subs
423,W 54 St & 9 Ave,40.76584941,-73.98690506,1046.247053,2041228,1951,2020,subs
426,West St & Chambers St,40.71754834,-74.01322069,1376.495868,8660912,6292,2020,subs
427,Bus Slip & State St,40.701907,-74.013942,1588.274001,2266467,1427,2020,subs
432,E 7 St & Avenue A,40.72621788,-73.98379855,1075.73286,3028188,2815,2020,subs
434,9 Ave & W 18 St,40.74317449,-74.00366443,1615.155251,2122314,1314,2020,subs
435,W 21 St & 6 Ave,40.74173969,-73.99415556,844.7701632,3624064,4290,2020,subs
435,W 21 St & 6 Ave,40.743,-73.995,176,176,1,2020,subs
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,1160.985965,661762,570,2020,subs
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,1238.282398,640192,517,2020,subs
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1092.161171,2649583,2426,2020,subs
439,E 4 St & 2 Ave,40.7262807,-73.98978041,1076.048466,2420033,2249,2020,subs
440,E 45 St & 3 Ave,40.75255434,-73.97282625,1025.627991,1414341,1379,2020,subs
442,W 27 St & 7 Ave,40.746647,-73.993915,1137.10447,2263975,1991,2020,subs
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,1041.572104,440585,423,2020,subs
445,E 10 St & Avenue A,40.72740794,-73.98142006,1162.689952,3378777,2906,2020,subs
445,E 10 St & Avenue A,40.728,-73.98,749,1498,2,2020,subs
446,W 24 St & 7 Ave,40.74487634,-73.99529885,1003.079872,3453604,3443,2020,subs
447,8 Ave & W 52 St,40.76370739,-73.9851615,1461.296576,5035628,3446,2020,subs
447,8 Ave & W 52 St,40.764,-73.986,721,721,1,2020,subs
448,W 37 St & 10 Ave,40.75660359,-73.9979009,1117.15859,3043140,2724,2020,subs
450,W 49 St & 8 Ave,40.76227205,-73.98788205,1147.296808,2659434,2318,2020,subs
453,W 22 St & 8 Ave,40.74475148,-73.99915362,1006.905045,2714616,2696,2020,subs
453,W 22 St & 8 Ave,40.746,-73.998,377,377,1,2020,subs
454,E 51 St & 1 Ave,40.75455731,-73.96592976,1196.932709,2045558,1709,2020,subs
455,1 Ave & E 44 St,40.75001986,-73.96905301,1212.221998,2402624,1982,2020,subs
456,E 53 St & Madison Ave,40.7597108,-73.97402311,983.4472477,857566,872,2020,subs
458,11 Ave & W 27 St,40.751396,-74.005226,1435.043587,2864347,1996,2020,subs
459,W 20 St & 11 Ave,40.746745,-74.007756,1326.718827,3213313,2422,2020,subs
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,1347.940659,3679878,2730,2020,subs
461,E 20 St & 2 Ave,40.73587678,-73.98205027,1151.242997,3164767,2749,2020,subs
462,W 22 St & 10 Ave,40.74691959,-74.00451887,1084.82623,3308720,3050,2020,subs
464,E 56 St & 3 Ave,40.75934501,-73.96759673,1156.125119,1210463,1047,2020,subs
465,Broadway & W 41 St,40.75513557,-73.98658032,1017.344144,1693878,1665,2020,subs
466,W 25 St & 6 Ave,40.74395411,-73.99144871,1121.468499,1958084,1746,2020,subs
467,Dean St & 4 Ave,40.68312489,-73.97895137,1310.034521,1176411,898,2020,subs
468,Broadway & W 56 St,40.7652654,-73.98192338,1121.522513,4284216,3820,2020,subs
469,Broadway & W 53 St,40.76344058,-73.98268129,987.4391337,1322181,1339,2020,subs
470,W 20 St & 8 Ave,40.74345335,-74.00004031,1074.443038,2461549,2291,2020,subs
471,Grand St & Havemeyer St,40.71286844,-73.95698119,1078.411243,1093509,1014,2020,subs
472,E 32 St & Park Ave,40.7457121,-73.98194829,995.6326914,2119702,2129,2020,subs
473,Rivington St & Chrystie St,40.72110063,-73.9919254,1128.803597,1569037,1390,2020,subs
474,5 Ave & E 29 St,40.7451677,-73.98683077,1015.296538,2023486,1993,2020,subs
476,E 31 St & 3 Ave,40.74394314,-73.97966069,1038.153846,3279528,3159,2020,subs
477,W 41 St & 8 Ave,40.75640548,-73.9900262,1161.2979,2709308,2333,2020,subs
478,11 Ave & W 41 St,40.76030096,-73.99884222,1194.291389,3938773,3298,2020,subs
479,9 Ave & W 45 St,40.76019252,-73.9912551,1064.266523,2962918,2784,2020,subs
480,W 53 St & 10 Ave,40.76669671,-73.99061728,1089.622996,2378647,2183,2020,subs
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1231.36944,1716529,1394,2020,subs
482,W 15 St & 7 Ave,40.73935542,-73.99931783,1046.344144,3323189,3176,2020,subs
483,E 12 St & 3 Ave,40.73223272,-73.98889957,937.5134698,1740025,1856,2020,subs
484,W 44 St & 5 Ave,40.75500254,-73.98014437,1049.120425,888605,847,2020,subs
485,W 37 St & 5 Ave,40.75038009,-73.98338988,982.7184232,1221519,1243,2020,subs
486,Broadway & W 29 St,40.7462009,-73.98855723,1032.406152,1644623,1593,2020,subs
487,E 20 St & FDR Drive,40.73314259,-73.97573881,1151.464104,2486011,2159,2020,subs
489,10 Ave & W 28 St,40.75066386,-74.00176802,1042.120221,2262443,2171,2020,subs
490,8 Ave & W 33 St,40.751551,-73.993934,970.0455423,2513388,2591,2020,subs
491,E 24 St & Park Ave S,40.74096374,-73.98602213,1073.045432,2172917,2025,2020,subs
492,W 33 St & 7 Ave,40.75019995,-73.99093085,985.3793957,1989481,2019,2020,subs
493,W 45 St & 6 Ave,40.7568001,-73.98291153,1013.079688,1296742,1280,2020,subs
494,W 26 St & 8 Ave,40.74734825,-73.99723551,2081.703002,5270872,2532,2020,subs
495,W 47 St & 10 Ave,40.76269882,-73.99301222,1114.605381,3231241,2899,2020,subs
496,E 16 St & 5 Ave,40.73726186,-73.99238967,1024.46729,1753888,1712,2020,subs
497,E 17 St & Broadway,40.73704984,-73.99009296,1000.729549,4636380,4633,2020,subs
499,Broadway & W 60 St,40.76915505,-73.98191841,1270.201242,6747309,5312,2020,subs
500,Broadway & W 51 St,40.76228826,-73.98336183,993.8188188,992825,999,2020,subs
501,FDR Drive & E 35 St,40.744219,-73.97121214,1356.479589,5416423,3993,2020,subs
502,Henry St & Grand St,40.714211,-73.981095,1110.056301,2563120,2309,2020,subs
503,E 20 St & Park Ave,40.73827428,-73.98751968,1133.490482,1786381,1576,2020,subs
504,1 Ave & E 16 St [temporarily removed],40.73221853,-73.98165557,1011.900649,3585164,3543,2020,subs
505,6 Ave & W 33 St,40.74901271,-73.98848395,958.7194019,2757277,2876,2020,subs
507,E 25 St & 2 Ave,40.73912601,-73.97973776,1076.298425,3895124,3619,2020,subs
508,W 46 St & 11 Ave,40.76341379,-73.99667444,1227.671828,2457799,2002,2020,subs
509,9 Ave & W 22 St,40.7454973,-74.00197139,1025.416291,3638177,3548,2020,subs
513,W 56 St & 10 Ave,40.768254,-73.988639,1258.971631,2130180,1692,2020,subs
514,12 Ave & W 40 St,40.76087502,-74.00277668,1610.556079,9908141,6152,2020,subs
515,W 43 St & 10 Ave,40.76009437,-73.99461843,1084.665436,2937274,2708,2020,subs
516,E 47 St & 1 Ave,40.75206862,-73.96784384,1256.765938,1379929,1098,2020,subs
517,Pershing Square South,40.751581,-73.97791,898.764977,780128,868,2020,subs
518,E 39 St & 2 Ave,40.74780373,-73.9734419,1011.96453,3109767,3073,2020,subs
519,Pershing Square North,40.751873,-73.977706,921.4260383,1974616,2143,2020,subs
520,W 52 St & 5 Ave,40.75992262,-73.97648516,1099.3125,756327,688,2020,subs
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,1039.121047,952874,917,2020,subs
523,W 38 St & 8 Ave,40.75466591,-73.99138152,1041.403988,2820122,2708,2020,subs
525,W 34 St & 11 Ave,40.75594159,-74.0021163,1439.131659,1891019,1314,2020,subs
526,E 33 St & 5 Ave,40.74765947,-73.98490707,1367.95438,2248917,1644,2020,subs
528,2 Ave & E 31 St,40.74290902,-73.97706058,1067.577937,3725847,3490,2020,subs
529,W 42 St & 8 Ave,40.7575699,-73.99098507,1719.484938,2340219,1361,2020,subs
530,11 Ave & W 59 St,40.77149671,-73.99046034,1143.094262,1673490,1464,2020,subs
531,Forsyth St & Broome St,40.71893904,-73.99266288,998.1834743,1534208,1537,2020,subs
532,S 5 Pl & S 5 St,40.710451,-73.960876,1312.1117,5943866,4530,2020,subs
533,Broadway & W 38 St,40.75299641,-73.98721619,1085.846626,1238951,1141,2020,subs
534,Water - Whitehall Plaza,40.70255065,-74.0127234,1518.134283,1492326,983,2020,subs
536,1 Ave & E 30 St,40.74144387,-73.97536082,1008.584416,2873457,2849,2020,subs
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,991.6137725,1655995,1670,2020,subs
540,Lexington Ave & E 29 St [temporarily removed],40.74311555,-73.98215353,1068.913603,581489,544,2020,subs
545,E 23 St & 1 Ave,40.736502,-73.97809472,1093.40835,3221181,2946,2020,subs
546,E 30 St & Park Ave S,40.74444921,-73.98303529,1025.256831,1876220,1830,2020,subs
2000,Front St & Washington St,40.70255088,-73.98940236,1419.833333,2206421,1554,2020,subs
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2374.331403,3689711,1554,2020,subs
2003,1 Ave & E 18 St [temporarily removed],40.73381219,-73.98054421,1078.12058,3719516,3450,2020,subs
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,970.7714286,33977,35,2020,subs
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,1511.822938,6617249,4377,2020,subs
2006,Central Park S & 6 Ave,40.767,-73.977,2078,2078,1,2020,subs
2008,Little West St & 1 Pl,40.70569254,-74.01677685,1473.548496,6517505,4423,2020,subs
2009,Catherine St & Monroe St,40.71117444,-73.99682619,1127.75641,1143545,1014,2020,subs
2010,Grand St & Greene St,40.72170005,-74.00238141,1226.924419,1266186,1032,2020,subs
2012,E 27 St & 1 Ave,40.739445,-73.976806,886.4571944,2951016,3329,2020,subs
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1047.133333,1507872,1440,2020,subs
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,1092.811277,1899306,1738,2020,subs
2022,E 60 St & York Ave,40.758,-73.959,2522,2522,1,2020,subs
2022,E 60 St & York Ave,40.759107,-73.959223,1398.767419,1425344,1019,2020,subs
3016,Kent Ave & N 7 St,40.72036775,-73.96165073,1289.168159,4607487,3574,2020,subs
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,1521.195946,900548,592,2020,subs
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,1709.204583,1044324,611,2020,subs
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,1374.984962,548619,399,2020,subs
3044,Albany Ave & Fulton St,40.6800105,-73.938475,2248.49827,649816,289,2020,subs
3046,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,1532.474654,332547,217,2020,subs
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,1403.336268,797095,568,2020,subs
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,1110.275591,423015,381,2020,subs
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,1706.920139,983186,576,2020,subs
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,1174.973621,489964,417,2020,subs
3052,Lewis Ave & Madison St,40.686312,-73.935775,1329.071685,741622,558,2020,subs
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,1732.861789,1278852,738,2020,subs
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,1286.925714,450424,350,2020,subs
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,1443.137746,806714,559,2020,subs
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,1134.679931,655845,578,2020,subs
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,1178.672,589336,500,2020,subs
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,1373.111111,481962,351,2020,subs
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,1062.522648,304944,287,2020,subs
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,1243.277586,721101,580,2020,subs
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,1244.238562,380737,306,2020,subs
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,1028.749361,402241,391,2020,subs
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,1039.46875,365893,352,2020,subs
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2802.929688,717550,256,2020,subs
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,1040.733496,425660,409,2020,subs
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,1236.384058,341242,276,2020,subs
3067,Broadway & Whipple St,40.7016657,-73.9437303,1006.14965,719397,715,2020,subs
3068,Humboldt St & Varet St,40.7031724,-73.940636,1023.115493,363206,355,2020,subs
3069,Lorimer St & Broadway,40.70411791,-73.94818595,1043.972603,228630,219,2020,subs
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,1044.372984,518009,496,2020,subs
3071,Boerum St & Broadway,40.70538077,-73.94976519,1117.474249,520743,466,2020,subs
3072,Leonard St & Boerum St,40.70583339,-73.94644578,1231.473171,504904,410,2020,subs
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1321.277273,872043,660,2020,subs
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,1088.972973,201460,185,2020,subs
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1195.354756,929986,778,2020,subs
3077,Stagg St & Union Ave,40.70877084,-73.95095259,1091.767301,1262083,1156,2020,subs
3078,Broadway & Roebling St,40.70924826,-73.96063149,1014.70626,632162,623,2020,subs
3080,S 4 St & Rodney St,40.70934,-73.95608,1056.246415,810141,767,2020,subs
3081,Graham Ave & Grand St,40.711863,-73.944024,1214.869565,1117680,920,2020,subs
3082,Hope St & Union Ave,40.71167351,-73.95141312,1164.551849,1291488,1109,2020,subs
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,1061.770227,656174,618,2020,subs
